_id,SENJSKIH USKOKA 2,051/344-423,Rijeka,CENTAR ZA ODGOJ I OBRAZOVANJE,Grad Rijeka,51000,Ivone  Sabaric Rubesa,051/344-145,"Osnovna skola, Posebna ustanova odgoja i obrazovanja, Srednja s",http://centar-odgojiobrazovanje-ri.skole.hr/,"tatjana.kovacic@skole.hr, ured@centar-odgojiobrazovanje-ri.skol",08-071-026,Primorsko-goranska zupanija
314,NOVO RIVA 4,021/633-114,Pučišća,KLESARSKA ŠKOLA,Splitsko-dalmatinska županija,21412,Tamara  Plastić,"021/633-076, 021/633-114, 021 718 366",Srednja škola,https://klesarskaskola.hr/,"klesarska-skola@klesarska.tcloud.hr, klesarskaskola1@gmail.com, ured@ss-klesarska-pucisca.skole.hr",17-445-501,Splitsko-dalmatinska županija
315,Kralja Petra Krešimira IV. 2,"",Supetar,SREDNJA ŠKOLA BRAČ,Splitsko-dalmatinska županija,21400,Doris  Mazija,"",Srednja škola,http://ss-brac-supetar.skole.hr/,"ured@ss-brac-supetar.skole.hr, racunovodstvo@ss-brac-supetar.skole.hr, admin@ss-brac-supetar.skole.hr, tajnistvo@ss-brac-supetar.skole.hr",17-468-501,Splitsko-dalmatinska županija
316,Školski brijeg 1,"",Buje,"SREDNJA ŠKOLA ""VLADIMIR GORTAN"" - SCUOLA MEDIA SUPERIORE ""VLADIMIR GORTAN""",Istarska županija,52460,Dolores  Mihelić Malbašić,052/772-113,Srednja škola,"",ured@ss-vgortan-buje.skole.hr,18-006-501,Istarska županija
317,ŠKOLSKI BRIJEG 1,"",Buje,"Talijanska srednja škola - Scuola media superiore italiana ""Leonardo da Vinci"" Buje - Buie",Istarska županija,52460,Franko  Gergorić,"052/417 322, 052/417 325, 052/417 326",Srednja škola,"","franko.gergoric@skole.hr, sssms@pu.t-com.hr, smsileonardodavinci@gmail.com, ured@ss-leonardodavinci-buje.skole.hr",18-006-502,Istarska županija
318,ŠKOLSKI BRIJEG 1,"",Buje,GOSPODARSKA ŠKOLA ISTITUTO PROFESSIONALE,Istarska županija,52460,Milivoj  Gospić,"052/492-773, 052/492-772, 052/492-770, 052/492-771, 052/492-774, 052/492-775, 052/492-776, 052/492772",Srednja škola,"","milivoj.gospic@skole.hr, skola@ss-gospodarska-buje.skole.hr",18-006-503,Istarska županija
319,Antuna Cerovca-Tončića 7,052/662-056,Buzet,SREDNJA ŠKOLA BUZET,Istarska županija,52420,Margareta  Gumilar,"052/662-764, 052/662-764, 052/662-707",Srednja škola,http://www.ss-buzet.skole.hr,"ss-buzet@ri.t-com.hr, ured@ss-buzet.skole.hr",18-007-501,Istarska županija
320,Rudarska 4,052/855-329,Labin,Srednja škola Mate Blažine Labin,Istarska županija,52220,Đani  Žufić,"052/856-277, 052/856-277, 098270594",Srednja škola,http://www.ssmb.hr/,ssmb@ss-mblazine-labin.skole.hr,18-044-501,Istarska županija
321,ŠETALIŠTE PAZINSKE GIMNAZIJE 11,052/624-226,Pazin,"Gimnazija i strukovna škola Jurja Dobrile, Pazin",Istarska županija,52000,Suzana  Poropat-Božac,"052/624-017, 052/624-017, 052/624-184",Srednja škola,www.gssjd.hr,"gssjd@gssjd.hr, ured@gimnazija-strukovnajdobrile-pazin.skole.hr",18-065-501,Istarska županija
322,J. DOBRILE 6,052/624-224,Pazin,PAZINSKI KOLEGIJ - KLASIČNA GIMNAZIJA PAZIN s pravom javnosti,Porečko-pulska biskupija,52000,,"052/624-505, 052/624-505, 052/624-649",Srednja škola,"","kolegij@pazinski-kolegij.hr, ured@gimnazija-klasicna-pazinskikolegij.skole.hr",18-065-502,Istarska županija
323,KARLA HUGUESA 6,052/431-246,Poreč,Srednja škola Mate Balote,Istarska županija,52440,Krešimir  Bronić,"052/431-055, 052/ 431-085",Srednja škola,http://ss-mbalote-porec.skole.hr/,ss-mbalote@ss-mbalote-porec.skole.hr,18-068-501,Istarska županija
324,PRVOMAJSKA 6,052/431-622,Poreč,TURISTIČKO - UGOSTITELJSKA ŠKOLA ANTONA ŠTIFANIĆA POREČ,Istarska županija,52440,Tatjana  Gulić Pisarević,052/429-250,Srednja škola,"","tus-porec@email.ht.hr, ured@ss-astifanica-porec.skole.hr",18-068-502,Istarska županija
325,Kandlerova 48,052/218-796,Pula,"Škola za turizam, ugostiteljstvo i trgovinu",Istarska županija,52100,Orhideja  Petković,"052/218-778; 218-787, 052/368-683",Srednja škola,http://www.ss-tur-ugo-trg-pu.skole.hr,tajnistvo@ss-tur-ugo-trg-pu.skole.hr,18-069-501,Istarska županija
326,TRIERSKA 8,052/212-258,Pula,Gimnazija Pula,Istarska županija,52100,Nikola  Vujačić,"052/212-144, 052/212-144, 212-258, 052/212-144",Srednja škola,https://www.gimnazijapula.hr/,gimnazija@gimnazija-pula.skole.hr,18-069-502,Istarska županija
327,RIZZIJEVA 40,052/216-124,Pula,INDUSTRIJSKO - OBRTNIČKA ŠKOLA PULA,Istarska županija,52100,Dragan  Radovanović,"052/216-121, 052/216-121, 052/216-121, 052/216-124",Srednja škola,"",ios.pula@skole.hr,18-069-503,Istarska županija
328,Radićeva 19,052/223-377,Pula,Škola primijenjenih umjetnosti i dizajna - Pula,Istarska županija,52100,Davor  Kliman,"052/223-377, 052/223 377","Srednja škola, Umjetnička škola",www.ss-primijenjenihumjetnostiidizajna-pu.skole.hr,"skola-dizajn@pu.t-com.hr, ured@ss-primijenjenihumjetnostiidizajna-pu.skole.hr",18-069-504,Istarska županija
329,SANTORIOVA 3,052/385-098,Pula,"TALIJANSKA SREDNJA ŠKOLA DANTE ALIGHIERI, PULA - SCUOLA MEDIA SUPERIORE ITALIANA DANTE ALIGHIERI, POLA",Istarska županija,52100,Debora  Radolović,"052/385-091, 052/385-090, 052/385-093",Srednja škola,https://www.smsida.hr,"dante@ss-dante-pula.skole.hr, ss.dante.pula@gmail.com",18-069-505,Istarska županija
330,KOVAČIĆEVA 3,052/222-761,Pula,Ekonomska škola Pula,Istarska županija,52100,Petko  Radulović,"052/222-761, 052/210-717, 052/214-452, 052/380-558, 052/380-559",Srednja škola,ss-ekonomska-pu.skole.hr,ekonomska-skola-pula@ss-ekonomska-pu.skole.hr,18-069-506,Istarska županija
331,Rižanske skupštine 2,052/394-707,Pula,Medicinska škola Pula,Istarska županija,52100,Ivan  Žagar,"052/543-144, 052/383-202, 052/542-733",Srednja škola,"",sluzbena_adresa@ss-medicinska-pu.skole.hr,18-069-507,Istarska županija
332,JURJA CVEČIĆA 7,052/218-562,Pula,TEHNIČKA ŠKOLA PULA,Istarska županija,52100,Romeo  Šain,"052/218-461, 052/218-461",Srednja škola,www.ss-tehnicka-pu.skole.hr,ured@ss-tehnicka-pu.skole.hr,18-069-508,Istarska županija
333,Zagrebačka 22,"",Pula,Strukovna škola Pula,Istarska županija,52100,Ivo  Bebek,052/216-261,Srednja škola,http://ss-strukovna-pu.skole.hr/,"ivo.bebek@skole.hr, mirela.lulic1@skole.hr, ljiljana.mescic-blazevic@skole.hr, grozdana.smoljan@skole.hr, strukovnaskolapula@sspula.hr, strukovnaskola.pula@ss-strukovna-pu.skole.hr",18-069-509,Istarska županija
334,CARDUCCIJEVA ULICA 20,052/840-985,Rovinj,Talijanska srednja škola - Scuola media superiore italiana Rovinj - Rovigno,Istarska županija,52210,Ines  Venier,"052/813-277, 052/813-277, 052/840-984",Srednja škola,http://www.smsir.hr/,smsir@pu.t-com.hr,18-072-501,Istarska županija
335,Carduccijeva ulica  20,052/830-931,Rovinj,"SREDNJA ŠKOLA ZVANE ČRNJE ROVINJ, SCUOLA MEDIA SUPERIORE ""ZVANE ČRNJA"" ROVIGNO",Istarska županija,52210,Ingrid  Sau,"052/830-154, 052/830-154, 052/840-655",Srednja škola,http://ss-zcrnje-rovinj.skole.hr/,ured@ss-zcrnje-rovinj.skole.hr,18-072-502,Istarska županija
336,CARDUCCI 13,"",Rovinj,STRUKOVNA ŠKOLA EUGENA KUMIČIĆA ROVINJ - SCUOLA DI FORMAZIONE PROFESSIONALE EUGEN KUMIČIĆ ROVIGNO,Istarska županija,52210,Emil  Nimčević,"052/813-047, 052/813-047",Srednja škola,http://ssek.hr,"ssek@pu.t-com.hr, ured@ss-strukovna-ekumicica-rovinj.skole.hr",18-072-503,Istarska županija
337,IVA VOJNOVIĆA 12,020/332-968,Dubrovnik,Obrtnička i tehnička škola Dubrovnik,Dubrovačko-neretvanska županija,20000,Dinko  Mandić,"020/332-968, 020/331-646, 020/331-626, 333-073",Srednja škola,"","obrtnicka-skola-dubrovnik@du.t-com.hr, ravnatelj@ots-du.hr, tajnistvo@ots-du.hr",19-018-502,Dubrovačko-neretvanska županija
338,POLJANA RUĐERA BOŠKOVIĆA 6,"",Dubrovnik,BISKUPIJSKA KLASIČNA GIMNAZIJA RUĐERA BOŠKOVIĆA s pravom javnosti,BISKUPIJA DUBROVAČKA,20000,Tomislav  Sikavica,"020/642 227, 020/642 227",Srednja škola,"",ured@gimnazija-klasicna-rboskovic-du.skole.hr,19-018-503,Dubrovačko-neretvanska županija
339,Iva Vojnovića 12A,020/331-620,Dubrovnik,EKONOMSKA I TRGOVAČKA ŠKOLA,Dubrovačko-neretvanska županija,20000,Suzana  Đurđević,"020/331-620, 020/331-624, 020/331-622",Srednja škola,www.ekonomska-dubrovnik.com,ured@ss-ekonomskaitrgovacka-du.skole.hr,19-018-504,Dubrovačko-neretvanska županija
340,FRANA SUPILA 3,020/ 432-569  020/639920,Dubrovnik,GIMNAZIJA DUBROVNIK,Dubrovačko-neretvanska županija,20000,Katarina  Tolja,"020/432-569, 020/422-033 020/639-923, 020/311-484 020/639-921, 020/432-379 020/639-924, 020/432-596 020/639-922, 020/639-925",Srednja škola,http://www.gimnazija-dubrovnik.hr/,"tajnistvo@gimnazija-dubrovnik.hr, fani.jerkovic@skole.hr",19-018-505,Dubrovačko-neretvanska županija
341,BALTAZARA BOGIŠIĆA 1O,020/421-806,Dubrovnik,MEDICINSKA ŠKOLA DUBROVNIK,Dubrovačko-neretvanska županija,20000,Marijana  Kulić,"020/420-504, 020/421-806, 020/412-460, 020 311 474",Srednja škola,http://ss-medicinska-du.skole.hr/,"tajnistvo@dumed.hr, ravnateljica@dumed.hr, knjiznica@dumed.hr, racunovodstvo@dumed.hr, pedagog@dumed.hr, tajnistvo@dumed.hr",19-018-506,Dubrovačko-neretvanska županija
342,MILJENKA BRATOŠA 4,"",Dubrovnik,POMORSKO-TEHNIČKA ŠKOLA DUBROVNIK,Dubrovačko-neretvanska županija,20000,Antonio  Lučić,"020/435-987, 020/435-987, 020/435-989, 020/435-979",Srednja škola,http://ss-pomorsko-tehnicka-du.skole.hr/,"tajnistvo.pomorskaskola@gmail.com, ured@ss-pomorsko-tehnicka-du.skole.hr",19-018-507,Dubrovačko-neretvanska županija
343,ŽUPSKA 2,"",Dubrovnik,TURISTIČKA I UGOSTITELJSKA ŠKOLA DUBROVNIK,Dubrovačko-neretvanska županija,20000,Antun  Perušina,"020/640-411, 020/640-400, 640-410 kuh. 640-422",Srednja škola,"","ravnatelj@tusdu.hr, tajnistvo@tusdu.hr, administracija@tusdu.hr, ured@ss-turisticka-ugostiteljska-du.skole.hr",19-018-508,Dubrovačko-neretvanska županija
344,ANTE STARČEVIĆA 52,020/715-060,Korčula,SREDNJA ŠKOLA PETRA ŠEGEDINA,Dubrovačko-neretvanska županija,20260,Lovre  Botica,"020/711-129, 020/715-060, 020/711-904, 020 711 314",Srednja škola,http://ss-psegedina-korcula.skole.hr/,"srednja.skola.korcula@du.t-com.hr, ured@ss-psegedina-korcula.skole.hr",19-038-501,Dubrovačko-neretvanska županija
345,ULICA  5 BR. 9,"020/812-516, 020/812-516",Vela Luka,Srednja škola Vela Luka,Dubrovačko-neretvanska županija,20270,Ofelija  Dragojević,"020/812-972, 020/812-972, 020/812-456",Srednja škola,http://ss-vela-luka.skole.hr,ssvl@ss-vela-luka.skole.hr,19-038-502,Dubrovačko-neretvanska županija
346,KRALJA ZVONIMIRA 12,020/681-712,Metković,SREDNJA ŠKOLA METKOVIĆ,Dubrovačko-neretvanska županija,20350,Marijo  Obradović,020/681-088,Srednja škola,"","racunovodstvo@ss-metkovic.skole.hr, ured@ss-metkovic.skole.hr",19-049-501,Dubrovačko-neretvanska županija
347,KRALJA ZVONIMIRA 12,020/681-344,Metković,Gimnazija METKOVIĆ,Dubrovačko-neretvanska županija,20350,Jozo  Jurković,"020/681-344, 690-121, 020/311 681",Srednja škola,www.gimnazija-metkovic.skole.hr,"tajnistvo@gimnazija-metkovic.com, ured@gimnazija-metkovic.skole.hr",19-049-502,Dubrovačko-neretvanska županija
348,TINA UJEVIĆA  5,"",Ploče,SREDNJA ŠKOLA FRA ANDRIJE KAČIĆA MIOŠIĆA,Dubrovačko-neretvanska županija,20340,Anela  Barbir,"020/679-631, 020/679-139",Srednja škola,www.ss-fraandrijekacicamiosica-ploce.skole.hr,ured@ss-fraandrijekacicamiosica-ploce.skole.hr,19-112-501,Dubrovačko-neretvanska županija
349,1. ULICA 25/1,020/851-313,Blato,"Srednja škola ""Ivo Padovan"" Blato",Dubrovačko-neretvanska županija,20271,Ivo  Gavranić,"020/851-313, 020/851-313, 020/852-526, 020/851-313, 099-2673074",Srednja škola,"","ssblato@ssblato.tcloud.hr, ured@ss-blato.skole.hr",19-511-501,Dubrovačko-neretvanska županija
350,Trg Opuzenske bojne 5 ,020/672-754,Opuzen,SREDNJA POLJOPRIVREDNA I TEHNIČKA ŠKOLA,Dubrovačko-neretvanska županija,20355,Danijela  Primorac,"020/672-754, 020/672-689, 020/672-561, 020/672-559, 020/672-560",Srednja škola,www.ssopuzen.hr,info@ssopuzen.hr,19-512-501,Dubrovačko-neretvanska županija
351,Vladimira Nazora 34,040/314-911,Čakovec,Gimnazija Josipa Slavenskog Čakovec,Međimurska županija,40000,Sandra  Breka-Ovčar,"040/314-900, 040/314-901, 040/314-902, 040/314-903, 040/314-905, 040/314-904, 040/314-909",Srednja škola,www.gimnazija-cakovec.hr,"gjs@gimnazija-cakovec.skole.hr, gjs@gimnazija-cakovec.skole.hr, gjs@gimnazija-cakovec.skole.hr",20-010-501,Međimurska županija
352,ŠPORTSKA 1,040/329-013,Čakovec,GRADITELJSKA ŠKOLA ČAKOVEC,Međimurska županija,40000,Damir  Srnec,"040/329-024, 040/329-002, 040/329-000, 040/329-001, 040 329-016",Srednja škola,www.gsc.hr,"gsc@gsc.hr, gsc@ss-graditeljska-ck.skole.hr",20-010-502,Međimurska županija
353,Športska 5,"",Čakovec,TEHNIČKA ŠKOLA ČAKOVEC,Međimurska županija,40000,Dražen  Blažeka,"040-328-522, 040-328-881, 040-328-528, 040-321-056, 040-328-539, 040-328-521, 040-328-524, 040-328-536",Srednja škola,www.tsck.hr,"ravnatelj@tsck.hr, tsck@tsck.hr, tsck@ss-tehnicka-ck.skole.hr",20-010-503,Međimurska županija
354,VLADIMIRA NAZORA 36,040/310-982,Čakovec,EKONOMSKA I TRGOVAČKA ŠKOLA,Međimurska županija,40000,Bosiljka  Vinković Kukolić,"040/312-520, 040/312-520, 040/311-115",Srednja škola,www.ets.hr,"ets@ets.hr, ets@ets.hr, ets@ss-ekonomskaitrgovacka-ck.skole.hr",20-010-504,Međimurska županija
355,VLADIMIRA NAZORA 38,040/395-302,Čakovec,GOSPODARSKA ŠKOLA,Međimurska županija,40000,Vesna  Stunković,"040/395-302, 040/395-302, 040/395-276, 040 396 591, 040 328 067",Srednja škola,www.gospodarskaskola.hr,gospodarska@gospodarskaskola.hr ### ured@ss-gospodarska-ck.skole.hr,20-010-505,Međimurska županija
356,ČAKOVEČKA 1,040/645-456,Prelog,SREDNJA ŠKOLA PRELOG,Međimurska županija,40323,Tomislav  Gregur,"040/645-400, 040/645-400, 040/648-082",Srednja škola,http://ss-prelog.skole.hr/,ssp@ss-prelog.skole.hr,20-527-501,Međimurska županija
357,AVENIJA DUBROVNIK 36,"",Zagreb,I. GIMNAZIJA,Grad Zagreb ,10010,Dunja  Marušić Brezetić,"01/660-11-53, 660-16-65, 01/669-26-78",Srednja škola,www.prva.hr,"info@prva.hr, ured@gimnazija-prva-zg.skole.hr",21-114-501,Grad Zagreb županija
358,Križanićeva 4,"",Zagreb,II. gimnazija,Grad Zagreb,10000,Drago  Bagić,"01/4500-161, 01/4611-834, 01/4611-832, 01/4662854, 01/4662853, 01/4500166, 01/4500163, 01/4500165",Srednja škola,www.druga.hr,"2.gimnazija-zagreb@zg.t-com.hr, ured@gimnazija-druga-zg.skole.hr 	",21-114-502,Grad Zagreb županija
359,KUŠLANOVA 52,01/230-54-54,Zagreb,III. GIMNAZIJA,Grad Zagreb ,10000,Darka  Sudarević,"01/230-54-54, 01/233-96-29, 01/233-96-27",Srednja škola,http://gimnazija-treca-zg.skole.hr,"treca.zg@3gimnazija.hr, ured@gimnazija-treca-zg.skole.hr",21-114-503,Grad Zagreb županija
360,Ulica Žarka Dolinara 9,01/66 77 228,Zagreb,IV. Gimnazija,Grad Zagreb ,10000,Sonja  Kamčev Bačani,"01/66 77 188, 01/66 03 001, 01/66 88 669",Srednja škola,http://www.gimnazija-cetvrta-zg.skole.hr/,4.gimnazija-zg@zg.htnet.hr,21-114-504,Grad Zagreb županija
361,KLAIĆEVA 1,01/483-81-27,Zagreb,V. gimnazija,Grad Zagreb ,10000,Tihomir  Engelsfeld,"01/482-80-70, 01/482-62-03, 01/483-81-22, 482-80-71",Srednja škola,http://www.petagimnazija.hr,tajnistvo@petagimnazija.hr,21-114-505,Grad Zagreb županija
362,Trg Katarine Zrinske 5,"",Zagreb,GORNJOGRADSKA GIMNAZIJA,Grad Zagreb ,10000,Anita  Perišić,091/2333-265,Srednja škola,"",gornjogradska@ggg.hr,21-114-506,Grad Zagreb županija
363,KRIŽANIĆEVA 4,01/4552 865,Zagreb,VII. GIMNAZIJA,Grad Zagreb ,10000,Ivka  Nevistić,"01/4611 741, 01/4501 233, 01/4501 231",Srednja škola,www.sedma.hr,"7.gimnazija-zg@zg.t-com.hr, tajnistvo@gimnazija-sedma-zg.skole.hr",21-114-507,Grad Zagreb županija
364,HABDELIĆEVA 1,01/485-24-10,Zagreb,Gimnazija Tituša Brezovačkog,Grad Zagreb ,10000,Damir  Jelenski,"01/485-24-10, 01/485-19-37, 01/485-19-38",Srednja škola,"","osma.gimnazija@zg.t-com.hr, ss-zagreb-508@skole.t-com.hr, gimnazija.titusa.brezovackog@zg.t-com.hr",21-114-508,Grad Zagreb županija
365,Dobojska 12,"",Zagreb,IX. GIMNAZIJA,Grad Zagreb ,10000,Sonja  Lušić Radošević,"01/309-71-97, 01/309-71-97, 01/309-71-99, 01/309-71-98",Srednja škola,http://www.9gimnazija.hr,deveta@gimnazija-deveta-zg.skole.hr,21-114-509,Grad Zagreb županija
366,KLAIĆEVA 7,"01/377 4765, 01/377 2136",Zagreb,X. gimnazija Ivan Supek,Grad Zagreb ,10000,Željka  Frković,"01/377 1879, 01/377 2136, 01/550 9283, 01/377 8426, 01/377 4708, 01/550 9280, 01/550 9290",Srednja škola,www.deseta-gimnazija.hr,"tajnistvo@deseta-gimnazija.hr, referada@deseta-gimnazija.hr, deseta@deseta-gimnazija.hr",21-114-510,Grad Zagreb županija
367,SAVSKA CESTA 77,"",Zagreb,XI. GIMNAZIJA,Grad Zagreb ,10000,Stjepan  Arnuš,01/6177 489,Srednja škola,http://gimnazija-jedanaesta-zg.skole.hr/,ured@gimnazija-jedanaesta-zg.skole.hr,21-114-511,Grad Zagreb županija
368,Međugorska ulica 42,"",Zagreb,XII. Gimnazija,Grad Zagreb ,10040,Jadranka  Vlahovec,"01 299 23 56, 01 299 23 58",Srednja škola,http://gimnazija-dvanaesta-zg.skole.hr/,ured@gimnazija-dvanaesta-zg.skole.hr,21-114-512,Grad Zagreb županija
369,Avenija Većeslava Holjevca 17,"",Zagreb,XIII. gimnazija,Grad Zagreb ,10010,Ines  Šimac,"01/6600 643, 01/6683 864, 01/6623 600, 01/ 66 01 232",Srednja škola,http://gimnazija-trinaesta-zg.skole.hr/skola/ploca,ured@gimnazija-trinaesta-zg.skole.hr,21-114-513,Grad Zagreb županija
370,TRG HRVATSKIH PAVLINA 1,01/373-21-12,Zagreb,Gimnazija Lucijana Vranjanina,Grad Zagreb ,10090,Tomislav  Babić,"01/373-22-40, 01/373-23-66, 01/373-24-95, 373-45-94",Srednja škola,"","gimnazija@lucijanka.hr, glv@gimnazija-lvranjanina-zg.skole.hr",21-114-514,Grad Zagreb županija
371,JORDANOVAC 8,01/232-15-64,Zagreb,XV. GIMNAZIJA,Grad Zagreb ,10000,Nikola  Dmitrović,"01/232-84-85, 01/232-15-64, 01/232-84-85",Srednja škola,www.mioc.hr,"xvg@mioc.hr, ured@gimnazija-petnaesta-zg.skole.hr",21-114-515,Grad Zagreb županija
372,KRIŽANIĆEVA 4A,01/461-15-19,Zagreb,XVI. GIMNAZIJA,Grad Zagreb ,10000,Nina  Karković,"01/461-15-16, 01/461-15-16, 01/461-19-77","Obrazovanje odraslih, Srednja škola","","xvi.gimnazija@zg.t-com.hr, ured@gimnazija-sesnaesta-zg.skole.hr",21-114-516,Grad Zagreb županija
373,Križanićeva 4a,"",Zagreb,KLASIČNA GIMNAZIJA,Grad Zagreb ,10000,Zdravka  Martinić-Jerčić,"01/461-17-18, 01/461-17-18, 01/461-15-17, 01/4611-718",Srednja škola,"","klasicna.gimnazija1@gmail.com, klasicna.ured@gimnazija-klasicna-zg.skole.hr",21-114-517,Grad Zagreb županija
374,MESIĆEVA 35,01/4636-338,Zagreb,XVIII. gimnazija,Grad Zagreb ,10000,Hermenegildo  Gall,"01/4680-647, 01/4680-641, 01/4680-645, 01/4636-338, 01/4616-136, 01/4663-758",Srednja škola,http://www.gimnazija-osamnaesta-zg.skole.hr/,"ravnateljica@gimnazija-osamnaesta-zg.skole.hr, matura@gimnazija-osamnaesta-zg.skole.hr, psiholog@gimnazija-osamnaesta-zg.skole.hr, pedagog@gimnazija-osamnaesta-zg.skole.hr, knjiznica@gimnazija-osamnaesta-zg.skole.hr, tajnik@gimnazija-osamnaesta-zg.skole.hr, racunovodstvo@gimnazija-osamnaesta-zg.skole.hr, sluzbenik.za.zastitu.osobnih.podataka@gimnazija-osamnaesta-zg.skole.hr, ured@gimnazija-osamnaesta-zg.skole.hr",21-114-518,Grad Zagreb županija
375,MEDVEDGRADSKA 55,01/555-2164,Zagreb,ZDRAVSTVENO UČILIŠTE,Grad Zagreb ,10000,Zlatica  Kozjak Mikić,"01/555-2151, 01/555-2161, 01/555-2152, 01/555-2175, 555-2195, 555-2192, 555-2171",Srednja škola,"",info@zdravstveno-uciliste.hr,21-114-519,Grad Zagreb županija
376,Mlinarska cesta 34,01/466-84-94,Zagreb,ŠKOLA ZA MEDICINSKE SESTRE MLINARSKA,Grad Zagreb ,10000,Asja  Jelaković,"01/466-80-79, 01/466-80-79, 01/466-80-81, 01/ 466-60-61, 01/466-78-62",Srednja škola,www.mlinarska.hr,"mlinarska@mlinarska.hr, mlinarska@mlinarska.hr",21-114-520,Grad Zagreb županija
377,VINOGRADSKA CESTA 29,01 37 00 988,Zagreb,ŠKOLA ZA MEDICINSKE SESTRE VINOGRADSKA,Grad Zagreb ,10000,Višnja  Pranjić,"01/376-84-57, 01/376-84-57, 091 554 76 97, 01/376-86-55, 01/378-71-26, 01/370-09-77",Srednja škola,www.skolamedvinogradska.hr,sms@skolamedvinogradska.hr,21-114-521,Grad Zagreb županija
378,VINOGRADSKA CESTA 29,01/376-86-44,Zagreb,ŠKOLA ZA PRIMALJE,Grad Zagreb,10000,Maja  Feil Ostojić,"098/827-109, 098/827-109, 0912333414",Srednja škola,www.skolazaprimalje.hr,szp@ss-primalje-zg.skole.hr,21-114-522,Grad Zagreb županija
379,BOLNIČKA CESTA 32,"",Zagreb,ŠKOLA ZA MEDICINSKE SESTRE VRAPČE,Grad Zagreb ,10090,Višnja  Vičić - Hudorović,"01/348-36-62, 01/3483 662, 01/3483 662, 01/3483 662",Srednja škola,https://www.szmsv.hr/,msvrapce@ss-medicinske-vrapce-zg.skole.hr,21-114-523,Grad Zagreb županija
380,GJURE PREJCA 2,"",Zagreb,Veterinarska škola,Grad Zagreb,10040,Andrea  Djurdjević,"01/299-23-54, 01/298-15-35",Srednja škola,http://www.ss-veterinarska-zg.skole.hr,veterinarska.skola@ss-veterinarska-zg.skole.hr,21-114-524,Grad Zagreb županija
381,KLAIĆEVA 7,01/376-53-29,Zagreb,I. tehnička škola Tesla,Grad Zagreb ,10000,Vjekoslav  Ditrih,"01/377-14-00, 01/377-35-86, 01/377-18-80, 01/375-65-77, 377-16-24",Srednja škola,"",tesla@tesla.hr,21-114-527,Grad Zagreb županija
382,KONAVOSKA 2,"",Zagreb,Elektrotehnička škola,Grad Zagreb,10000,Renato  Matejaš,"01/366-61-14, 01/366-61-14, 01/366-50-33, 01/366-5666",Srednja škola,http://ss-elektrotehnicka-zg.skole.hr/,skola@ss-elektrotehnicka-zg.skole.hr,21-114-528,Grad Zagreb županija
383,SELSKA CESTA 83,01 3026 165,Zagreb,Elektrostrojarska obrtnička škola,Grad Zagreb ,10000,Anto  Delač,"01 3695 080, 01 3023 823, 01 3018 611",Srednja škola,www.esos.hr,"anto.delac@skole.hr, info@esos.hr",21-114-530,Grad Zagreb županija
384,AVENIJA VEĆESLAVA HOLJEVCA 17,01/6672-472,Zagreb,GRADITELJSKA TEHNIČKA ŠKOLA,Grad Zagreb ,10020,Dinka  Džeko,"01/6670-506, 01/6622-806, 6670-506, 01/6677-335",Srednja škola,http://www.ss-graditeljska-zg.skole.hr/,"info@gts.hr, gts@gts.hr",21-114-531,Grad Zagreb županija
385,AVENIJA VEĆESLAVA HOLJEVCA 15,"",Zagreb,Geodetska škola,Grad Zagreb ,10020,Zdravka  Šimić,"01/660-06-48, 01/660-06-48, 01/660-06-48",Srednja škola,www.geoskola.hr,uprava@geoskola.hr,21-114-532,Grad Zagreb županija
386,MEDULIĆEVA 33,"",Zagreb,PRVA EKONOMSKA ŠKOLA,Grad Zagreb ,10000,Nenad  Travar,01/482-80-96,Srednja škola,"","prvaekonomska.tajnistvo@gmail.com, srednja@prva-ekonomska-skola.hr",21-114-535,Grad Zagreb županija
387,DOBOJSKA 12,"01/309-71-96, 309-71-95",Zagreb,DRUGA EKONOMSKA ŠKOLA,Grad Zagreb ,10000,Ana  Naletilić,"01/309-71-96, 309-71-95, 01/309-71-96, 309-71-95, 01/309-71-96, 309-71-95",Srednja škola,http://ss-druga-ekonomska-zg.skole.hr/,ured@ss-druga-ekonomska-zg.skole.hr,21-114-536,Grad Zagreb županija
388,TRG J. F. KENNEDYA 5,"",Zagreb,Treća ekonomska škola,Grad Zagreb ,10000,Bernard  Iličić,"01/233-61-16, 01/647-07-97, 01/231-51-61, 01/232-53-83, 01/233-82-58",Srednja škola,"","treca.ekonomska@tes.hr, teszagreb@gmail.com, treca.ekonomska@ss-treca-ekonomska-zg.skole.hr",21-114-537,Grad Zagreb županija
389,ULICA GRADA VUKOVARA 269,01/618-47-80,Zagreb,PRIRODOSLOVNA ŠKOLA VLADIMIRA PRELOGA,Grad Zagreb ,10000,Zlatko  Stić,"01/618-47-64, 618-47-72, 01/618-47-80, 01/618-47-97, 01/618-48-29, 618-48-28",Srednja škola,www.psvprelog.hr,"info@psvprelog.hr, ravnatelj@psvprelog.hr",21-114-538,Grad Zagreb županija
